system:
You are good global RL policy optimizer, helping me find the global optimal policy in the following environment:

# Environment:
“Reacher” is a two-jointed robot arm. The goal is to move the robot’s end effector (called fingertip) close to a target that is spawned at a random position.

The observation space consists of the following parts (in order):
cos(qpos) (2 elements): The cosine of the angles of the two arms.
sin(qpos) (2 elements): The sine of the angles of the two arms.
qpos (2 elements): The coordinates of the target.
qvel (2 elements): The angular velocities of the arms (their derivatives).
xpos (2 elements): The vector between the target and the reacher’s.

The action space is a Box(-1, 1, (2,), float32). An action (a, b) represents the torques applied at the hinge joints.

The policy is a linear policy and works as follows: 
action = state @ W + B, where
state = [state[0], state[1], state[2], state[3], state[4], state[5], state[6], state[7], state[8], state[9]]
W = [[params[0], params[1]],
    [params[2], params[3]],
    [params[4], params[5]],
    [params[6], params[7]],
    [params[8], params[9]],
    [params[10], params[11]],
    [params[12], params[13]],
    [params[14], params[15]],
    [params[16], params[17]],
    [params[18], params[19]]]
b = [params[20], params[21]]

The total reward is: reward = reward_distance + reward_control.
reward_distance: This reward is a measure of how far the fingertip of the reacher (the unattached end) is from the target, with a more negative value assigned if the reacher’s fingertip is further away from the target.
reward_control: A negative reward to penalize the walker for taking actions that are too large. It is measured as the negative squared Euclidean norm of the action.

The goal is to minimize the distance between the fingertip and the target while minimizing the control cost. 

You will receive:
1. Numerical feedback: parameters and their rewards
2. Neighborhood behavioral landscape (when available): a local exploration around key anchor policies (CURRENT, BEST, WORST) — each showing VLM visual analysis of the agent's behavior and how small parameter perturbations affect reward

# Regarding the parameters **params**:
**params** is an array of 22 float numbers.
**params** values are in the range of [-6.0, 6.0] with 1 decimal place.
params represent a linear policy. 
f(params) is the episodic reward of the policy.

# Here's how we'll interact:
1. I will first provide MAX_STEPS (400) along with training examples showing past parameters and rewards.
2. I will provide a **Neighborhood Behavioral Landscape** — for each anchor policy (CURRENT, BEST, WORST), I show its behavior and the behavior of its nearby neighbors (obtained by small Poisson-sampled parameter perturbations). Use this to understand which local directions improve or hurt performance.
3. You will provide your response in the following exact format:
    * Line 1: a new input 'params[0]: , params[1]: , params[2]: ,..., params[21]: ', aiming to maximize the function's value f(params). 
    Please propose params values in the range of [-6.0, 6.0], with 1 decimal place.
    * Line 2: detailed explanation of why you chose that input, **explicitly referencing the neighborhood landscape and numerical trends**.
4. I will then provide the function's value f(params) at that point, and the current iteration.
5. We will repeat steps 2-4 until we reach the maximum number of iterations.

# Remember:
1. **Do not propose previously seen params.**
2. **The global optimum should be around -5.** If you are below that, this is just a local optimum. You should explore instead of exploiting.
3. Search both positive and negative values. **During exploration, use search step size of 0.1**.

Next, you will see examples of params, there episodic reward f(params), and the trajectories the params yield.
params[0]: 5; params[1]: 5.3; params[2]: -2.6; params[3]: -5.2; params[4]: 3.8; params[5]: -2.6; params[6]: -4.3; params[7]: 3.3; params[8]: -6.6; params[9]: -5.5; params[10]: 2.1; params[11]: 2.3; params[12]: 3.5; params[13]: 3.1; params[14]: 2.1; params[15]: -1.3; params[16]: 0.3; params[17]: -1.7; params[18]: -5.4; params[19]: 2.9; params[20]: 3.1; params[21]: 0.8; f(params): -7528249.76
  Params : params[0]: 1.5, params[1]: -1.5, params[2]: 1.5, params[3]: -1, params[4]: 0.1, params[5]: 0.7, params[6]: 1.2, params[7]: 2.2, params[8]: -1.4, params[9]: -0.4, params[10]: 2.1, params[11]: -1, params[12]: -0.2, params[13]: 0.4, params[14]: -0.1, params[15]: -0.4, params[16]: -0.2, params[17]: -1.5, params[18]: -0.2, params[19]: 1.1, params[20]: -0.8, params[21]: 0.6
  Behavior: The agent's behavior is characterized by aggressive, oscillatory movements within the frame. Initially, the agent thrusts erratically, attempting to reach the target but overcorrecting and moving past it. This results in a jerky, unstable motion where the agent repeatedly swings back and forth, often narrowly missing the target. Despite these oscillations, the agent shows some tendency to return towards the center of the frame, but it struggles to achieve precise control. The overall behavioral style is one of chaotic motion with persistent oscillatory attempts to correct its trajectory.

  ---- Neighbors of [BEST (replay buffer)] ----
  Neighbor #1  reward=-410.48
    Params : params[0]: 1.5, params[1]: -1.8, params[2]: 1.8, params[3]: -1.3, params[4]: 0.2, params[5]: 0.3, params[6]: 1.6, params[7]: 2.1, params[8]: -1.3, params[9]: -0.5, params[10]: 2, params[11]: -1, params[12]: 0, params[13]: 0, params[14]: -0.4, params[15]: -0.7, params[16]: -0.1, params[17]: -1.8, params[18]: -0.1, params[19]: 1, params[20]: -0.8, params[21]: 0.5
    Behavior: The agent's behavior is characterized by attempts to reach the target red dot, followed by oscillations and overcorrections. Initially, the agent extends its arm towards the target, but then it bends and retracts, often moving away from the target. There are frequent direction changes and adjustments, suggesting a struggle to maintain a stable approach. The movement appears somewhat jerky and overcorrected, as the arm swings back and forth. The agent exhibits a pattern of reaching, retracting, and re-adjusting, indicating a lack of smooth, controlled motion. The overall behavioral style is oscillatory control, with persistent attempts to correct its trajectory but ultimately failing to stabilize on a direct path to the target.
  Neighbor #2  reward=-16477.67
    Params : params[0]: 1.5, params[1]: -1.6, params[2]: 1.2, params[3]: -0.4, params[4]: 0.4, params[5]: 1.1, params[6]: 1.2, params[7]: 1.8, params[8]: -1.2, params[9]: -0.3, params[10]: 1.8, params[11]: -0.9, params[12]: 0.2, params[13]: 0.1, params[14]: 0.2, params[15]: -0.3, params[16]: -0.4, params[17]: -1.7, params[18]: -0.5, params[19]: 1.2, params[20]: -0.4, params[21]: 0.9
    Behavior: The agent's movement is characterized by oscillations and abrupt changes in direction, indicating a struggle to maintain control. Initially, the agent attempts to reach for the target, but its movements are jerky and imprecise, leading to overcorrections. There are instances where the agent seems to lose stability, drifting erratically within the environment. This instability persists throughout the episode, with the agent oscillating around the target and failing to achieve a controlled landing or stable position. The overall behavioral style is one of chaotic motion with persistent oscillatory control.
  Neighbor #3  reward=-242763.27
    Params : params[0]: 1.6, params[1]: -1.2, params[2]: 1.6, params[3]: -0.9, params[4]: 0, params[5]: 0.8, params[6]: 1.2, params[7]: 2.1, params[8]: -1, params[9]: -0.1, params[10]: 2.5, params[11]: -0.7, params[12]: 0.3, params[13]: 0.8, params[14]: -0.1, params[15]: 0.1, params[16]: -0.1, params[17]: -1.7, params[18]: -0.4, params[19]: 1.4, params[20]: -1.2, params[21]: 0.3
    Behavior: The agent's behavior is characterized by rapid, jerky movements with significant overcorrection. Initially, the arm attempts to reach the red target, but its movements are erratic and overshoot the mark. The arm then oscillates wildly, attempting to correct its position but instead moving further away from the target. This leads to a loss of control, with the arm thrashing about. The movement pattern suggests an unstable control strategy, resulting in chaotic motion rather than controlled stabilization.

### Anchor [WORST (replay buffer)]  reward=-11669907.92
  Params : params[0]: -0.8, params[1]: 3.6, params[2]: -2.3, params[3]: 5.1, params[4]: -2.2, params[5]: 1.3, params[6]: 0.3, params[7]: 3.1, params[8]: 7.7, params[9]: -5.2, params[10]: -6.3, params[11]: 1.1, params[12]: 2, params[13]: -5.4, params[14]: 1.8, params[15]: 5.2, params[16]: 2.2, params[17]: -0.2, params[18]: -0.6, params[19]: 0.8, params[20]: 1.1, params[21]: -1.2
  Behavior: The agent's behavior is characterized by abrupt and erratic movements, with the arm segments thrashing and overcorrecting. Initially, the arm is extended horizontally, but it quickly begins to flail. There are frequent, large changes in direction and speed, indicating a lack of smooth control. The agent appears to be struggling to stabilize its position, oscillating wildly and failing to make consistent progress towards any discernible goal. The overall behavioral style is chaotic motion, with significant instability and loss of control.

  ---- Neighbors of [WORST (replay buffer)] ----
  Neighbor #1  reward=-7804597.79
    Params : params[0]: -1, params[1]: 3.1, params[2]: -2.7, params[3]: 5, params[4]: -2.3, params[5]: 1, params[6]: 0.1, params[7]: 3.3, params[8]: 6, params[9]: -5, params[10]: -6, params[11]: 1.4, params[12]: 2.1, params[13]: -5.5, params[14]: 2, params[15]: 4.9, params[16]: 2.3, params[17]: -0.1, params[18]: -0.1, params[19]: 0.2, params[20]: 0.7, params[21]: -1
    Behavior: The agent's behavior appears erratic and unstable. It initially moves towards the target but then exhibits large, oscillatory movements and overcorrections. At times, it seems to lose control entirely, with rapid and unpredictable changes in direction and speed, especially notable in frames 22 and 36. The agent struggles to maintain a consistent trajectory, often overshooting or veering away from the target. This results in a chaotic motion pattern with frequent deviations and a lack of stabilization.
  Neighbor #2  reward=-10355360.83
    Params : params[0]: -0.6, params[1]: 3.2, params[2]: -2.3, params[3]: 5.1, params[4]: -2.1, params[5]: 1.2, params[6]: 0.4, params[7]: 3.2, params[8]: 6, params[9]: -5.4, params[10]: -6, params[11]: 0.6, params[12]: 2.1, params[13]: -5.2, params[14]: 1.8, params[15]: 5.5, params[16]: 1.9, params[17]: -0.2, params[18]: -0.9, params[19]: 0.4, params[20]: 1, params[21]: -1.3
    Behavior: The agent initially attempts to move the end effector towards the target, but its movements are erratic and overcorrected. The end effector oscillates around the target, with large swings and abrupt changes in direction. The agent repeatedly overshoots the target and then struggles to correct its trajectory, leading to significant instability and a loss of control. This results in a chaotic motion pattern as the agent fails to stabilize its position.
  Neighbor #3  reward=-11281894.84
    Params : params[0]: -1, params[1]: 3.5, params[2]: -2.2, params[3]: 5, params[4]: -2.3, params[5]: 1, params[6]: 0.6, params[7]: 3.2, params[8]: 6, params[9]: -5.1, params[10]: -6, params[11]: 0.8, params[12]: 2, params[13]: -5.5, params[14]: 1.6, params[15]: 5.3, params[16]: 2.2, params[17]: -0.4, params[18]: -0.7, params[19]: 0.4, params[20]: 0.8, params[21]: -1.2
    Behavior: The agent's behavior appears to be highly unstable and erratic. Initially, the agent makes small movements towards the target (red dot), but these are followed by large, abrupt movements away from it. The arm segments thrash and oscillate wildly, indicating a loss of control. There are frequent, large accelerations and direction changes that do not appear to be corrective. The agent struggles to maintain any stable posture and exhibits a persistent drift away from the target. The overall behavioral style is chaotic motion with a complete lack of stabilization or controlled movement.

Now you are at iteration 75 out of 400. Please provide the results in the indicated format. Do not provide any additional texts.


LLM:
params[0]: 1.5, params[1]: -1.5, params[2]: 1.4, params[3]: -1.5, params[4]: 0.3, params[5]: 0.8, params[6]: 1.3, params[7]: 1.9, params[8]: -1.0, params[9]: -0.5, params[10]: 2.1, params[11]: -1.2, params[12]: -0.4, params[13]: 0.2, params[14]: -0.1, params[15]: -0.3, params[16]: 0.1, params[17]: -1.7, params[18]: 0.0, params[19]: 1.2, params[20]: -0.8, params[21]: 0.8  
Explanation: The current policy (-35.05) is worse than the best replay‑buffer policy (-25.19). Comparing the two, most parameters that differ point toward reducing oscillations (e.g., moving param3 from -1.6 to -1, param7 from 1.8 to 2.2, param9 from -0.6 to -0.4) improves stability. The neighbor analyses show that increasing param2 and param3 slightly (as in higher‑reward neighbors) yields less erratic motion, while decreasing param5, param6, and param16 helps dampen control noise. By stepping each differing parameter halfway toward the best known values (±0.1 increments respecting the 0.1 granularity), we retain the overall structure of the current policy while moving into the locally beneficial direction indicated by the high‑reward neighbors. This systematic 0.1‑step shift is intended to raise the reward beyond the current best and continue progressing toward the global optimum (~‑5).
